Date,AQI,Year,Month,Day,temperature_2m_max,temperature_2m_min,precipitation_sum,weather_code,sunshine_duration,cloud_cover_mean,wind_speed_10m_mean,winddirection_10m_dominant
2019-09-05,74.0,2019,9,5,27.103,22.903,12.100002,63.0,23675.291,98.875,19.372927,249.5376
2019-09-06,74.0,2019,9,6,26.103,23.003,13.400001,63.0,22399.455,94.291664,19.21205,246.52463
2019-09-07,74.0,2019,9,7,25.753,22.753,20.6,63.0,27869.164,96.0,19.257833,249.38622
2019-09-08,74.0,2019,9,8,26.353,22.853,5.8999996,55.0,28710.195,97.5,18.778332,248.11337
2019-09-09,74.0,2019,9,9,25.903,22.903,6.0999994,55.0,16274.686,98.291664,17.037638,251.06837
2019-09-10,74.0,2019,9,10,26.603,22.503,1.6000001,51.0,38450.31,96.083336,16.786978,249.9598
2019-09-11,74.0,2019,9,11,26.703,22.453,0.7,51.0,32135.156,96.458336,17.615316,258.06598
2019-09-12,74.0,2019,9,12,24.653,22.203,2.6999993,53.0,2808.767,99.541664,16.337465,254.53218
2019-09-13,74.0,2019,9,13,26.203,22.053,8.2,63.0,17415.473,95.5,17.516191,258.45752
2019-09-14,74.0,2019,9,14,27.103,22.503,2.6000001,51.0,34473.86,89.833336,16.660883,266.5998
2019-09-15,74.0,2019,9,15,27.553,22.053,4.7999997,61.0,40148.82,54.5,14.276402,269.6939
2019-09-16,74.0,2019,9,16,26.553,21.953,1.0,51.0,38345.523,77.625,15.813008,274.6713
2019-09-17,74.0,2019,9,17,27.803,22.003,21.4,63.0,37927.137,82.083336,12.943072,279.17307
2019-09-18,74.0,2019,9,18,26.403,22.103,49.000004,65.0,6199.8076,99.416664,9.002551,282.93262
2019-09-19,74.0,2019,9,19,28.553,22.403,18.200005,65.0,25597.18,96.666664,4.5743937,183.5541
2019-09-20,74.0,2019,9,20,27.553,20.803,17.300001,63.0,22504.979,92.5,8.884458,209.58595
2019-09-21,74.0,2019,9,21,28.153,20.953,2.8999996,53.0,36102.04,75.708336,8.747796,201.43124
2019-09-22,86.0,2019,9,22,29.353,20.903,1.1,51.0,40773.516,53.041668,7.0263352,224.23872
2019-09-23,86.0,2019,9,23,29.303,21.203,4.7000003,55.0,32939.51,83.583336,5.9578633,276.68256
2019-09-24,86.0,2019,9,24,29.203,22.053,47.499996,65.0,23103.05,94.5,4.975694,21.10492
2019-09-25,86.0,2019,9,25,28.053,22.203,27.199999,63.0,15812.683,94.125,6.661735,70.291916
2019-09-26,87.0,2019,9,26,28.153,22.153,9.300003,63.0,17974.32,97.125,9.506356,188.26917
2019-09-27,86.0,2019,9,27,27.303,21.503,1.2000002,51.0,32384.54,91.125,11.123463,227.10875
2019-09-28,86.0,2019,9,28,28.053,21.103,0.8,51.0,38081.332,73.666664,9.920729,233.39691
2019-09-29,86.0,2019,9,29,29.003,20.353,0.0,3.0,40151.832,75.0,9.053344,230.04042
2019-09-30,86.0,2019,9,30,29.203,20.253,1.1,53.0,39333.656,80.291664,9.031237,246.17807
2019-10-01,86.0,2019,10,1,28.503,21.003,1.3000001,51.0,37301.594,44.541668,10.13676,262.0929
2019-10-02,86.0,2019,10,2,29.353,21.203,0.3,51.0,39463.22,27.458334,7.8037114,278.37595
2019-10-03,85.0,2019,10,3,29.403,21.353,0.2,51.0,34559.83,83.0,4.9496484,272.2102
2019-10-04,86.0,2019,10,4,28.753,21.203,5.0999994,63.0,36000.0,61.041668,4.983486,279.26273
2019-10-05,86.0,2019,10,5,28.403,20.103,12.7,63.0,24750.299,73.166664,4.213162,97.43131
2019-10-06,86.0,2019,10,6,28.353,20.853,16.0,65.0,25874.277,88.125,4.6290765,274.17465
2019-10-07,86.0,2019,10,7,29.003,21.103,7.8,61.0,36195.203,70.0,5.0201035,349.54004
2019-10-08,86.0,2019,10,8,28.953,20.903,4.7999997,63.0,37936.62,65.333336,5.0473337,82.68888
2019-10-09,86.0,2019,10,9,28.553,21.103,7.0,63.0,26577.525,77.833336,5.7813754,96.24829
2019-10-10,86.0,2019,10,10,29.203,21.303,0.2,51.0,31873.473,62.458332,5.4285026,129.7099
2019-10-11,86.0,2019,10,11,27.903,20.903,15.2,63.0,21911.557,87.5,5.0204787,97.80402
2019-10-12,86.0,2019,10,12,28.953,20.553,3.7999997,61.0,34464.35,64.5,4.944204,106.29886
2019-10-13,86.0,2019,10,13,29.603,21.403,1.4,53.0,34027.473,63.958332,5.1371236,95.95706
2019-10-14,85.0,2019,10,14,29.203,21.353,2.9,61.0,37652.227,27.458334,7.6856675,86.78727
2019-10-15,168.0,2019,10,15,29.953,19.103,0.0,2.0,38708.324,18.583334,9.265072,92.27086
2019-10-16,156.0,2019,10,16,29.353,18.803,0.0,3.0,38513.957,50.416668,8.66769,93.74487
2019-10-17,194.0,2019,10,17,28.853,19.303,0.0,2.0,38501.133,21.541666,7.6753745,93.40777
2019-10-18,86.0,2019,10,18,26.453,21.503,5.7,55.0,16630.012,96.625,10.171273,88.172066
2019-10-19,86.0,2019,10,19,24.553,21.203,21.1,61.0,0.0,99.833336,11.264412,84.93256
2019-10-20,86.0,2019,10,20,23.253,20.903,27.099998,63.0,0.0,100.0,9.391347,76.77545
2019-10-21,86.0,2019,10,21,27.503,20.903,8.1,63.0,11195.968,97.708336,8.696084,84.19851
2019-10-22,86.0,2019,10,22,26.353,21.153,18.399998,63.0,7086.124,98.458336,6.1782575,97.46263
2019-10-23,87.0,2019,10,23,24.753,21.303,15.600002,61.0,1659.0308,99.041664,4.6621084,101.35415
2019-10-24,82.0,2019,10,24,24.853,21.303,21.0,63.0,0.0,100.0,10.364737,89.15751
2019-10-25,83.0,2019,10,25,24.553,20.803,7.2999997,63.0,551.85675,99.333336,18.615646,95.85472
2019-10-26,83.0,2019,10,26,26.103,19.953,8.5,61.0,4582.265,95.375,10.383174,110.424965
2019-10-27,82.0,2019,10,27,27.103,19.053,2.8,61.0,30619.729,56.291668,7.6280494,157.57642
2019-10-28,123.0,2019,10,28,28.903,19.903,8.799999,61.0,37800.582,50.5,6.5728664,125.35425
2019-10-29,99.0,2019,10,29,28.903,20.903,0.8,51.0,36057.773,42.375,9.146583,96.26574
2019-10-30,101.0,2019,10,30,28.653,21.153,10.5,63.0,36930.098,61.791668,11.239581,88.81478
2019-10-31,100.0,2019,10,31,27.853,21.553,0.1,51.0,22216.521,78.041664,14.335041,93.24981
2019-11-01,94.0,2019,11,1,27.203,19.553,1.2,53.0,14276.981,75.458336,11.174134,113.98721
2019-11-02,92.0,2019,11,2,28.453,18.353,0.3,51.0,37420.805,59.916668,5.5280414,185.12808
2019-11-03,92.0,2019,11,3,28.403,19.803,0.6,51.0,34839.617,47.25,4.3613496,273.03265
2019-11-04,92.0,2019,11,4,28.353,21.253,1.6,53.0,33689.996,68.0,3.9388602,334.74677
2019-11-05,91.0,2019,11,5,28.753,20.953,0.6,53.0,33433.387,75.75,4.8621845,24.77519
2019-11-06,84.0,2019,11,6,28.903,20.403,2.5,55.0,35224.47,67.833336,4.8958454,234.61649
2019-11-07,85.0,2019,11,7,28.703,19.203,0.6,51.0,36437.773,46.583332,9.12322,235.8545
2019-11-08,83.0,2019,11,8,27.953,18.103,0.0,3.0,36010.977,49.5,9.146418,234.76825
2019-11-09,78.0,2019,11,9,28.853,17.553,0.0,3.0,35749.04,18.666666,4.4813585,245.53557
2019-11-10,79.0,2019,11,10,29.003,18.203,0.0,2.0,36823.668,16.958334,4.8397913,62.300617
2019-11-11,81.0,2019,11,11,28.953,19.003,0.0,1.0,37387.695,10.0,5.53886,77.969444
2019-11-12,135.0,2019,11,12,28.853,18.353,0.1,51.0,37158.062,13.541667,7.3874936,103.60457
2019-11-13,135.0,2019,11,13,28.103,17.553,0.1,51.0,36821.953,12.083333,9.387704,99.36836
2019-11-14,155.0,2019,11,14,27.853,16.503,0.0,3.0,37148.633,36.583332,8.170838,105.87817
2019-11-15,168.0,2019,11,15,28.503,19.653,0.3,51.0,36170.18,44.375,6.365265,103.45496
2019-11-16,140.0,2019,11,16,28.453,19.703,0.8,51.0,36496.07,41.541668,7.3812485,97.711815
2019-11-17,157.0,2019,11,17,28.803,18.353,0.4,51.0,36708.234,19.166666,7.530506,90.00001
2019-11-18,174.0,2019,11,18,29.003,18.003,0.0,3.0,36706.293,42.583332,8.106557,93.074875
2019-11-19,202.0,2019,11,19,29.603,18.103,0.0,3.0,36806.387,35.916668,6.214853,90.358055
2019-11-20,205.0,2019,11,20,29.753,18.053,0.0,3.0,36599.79,35.125,6.608728,90.73074
2019-11-21,214.0,2019,11,21,29.553,18.753,0.1,51.0,36100.656,28.0,8.830942,91.81508
2019-11-22,206.0,2019,11,22,29.353,18.403,0.0,3.0,36497.477,15.791667,7.6416364,91.60326
2019-11-23,179.0,2019,11,23,29.353,17.953,0.0,3.0,36496.086,32.166668,8.662421,87.45768
2019-11-24,187.0,2019,11,24,28.903,16.703,0.0,0.0,36494.17,2.0416667,8.152284,98.03295
2019-11-25,193.0,2019,11,25,29.453,16.303,0.0,0.0,36399.195,0.6666667,8.616435,102.66741
2019-11-26,174.0,2019,11,26,30.153,16.053,0.0,0.0,36398.03,1.7083334,9.068264,107.768845
2019-11-27,173.0,2019,11,27,29.203,18.653,0.0,1.0,36396.336,7.125,8.405522,105.97556
2019-11-28,196.0,2019,11,28,30.153,16.953,0.0,3.0,33835.27,21.041666,6.4066987,91.45943
2019-11-29,178.0,2019,11,29,29.003,19.253,0.3,51.0,36052.39,41.0,5.5468364,70.33472
2019-11-30,178.0,2019,11,30,30.253,19.853,0.0,3.0,36057.266,84.291664,7.420936,105.179985
2019-12-01,169.0,2019,12,1,29.353,18.803,0.0,3.0,36000.0,78.625,7.5977902,92.41232
2019-12-02,124.0,2019,12,2,28.703,19.103,1.2,53.0,36065.82,38.0,11.15301,101.01641
2019-12-03,85.0,2019,12,3,27.353,19.753,0.0,3.0,32757.766,80.583336,13.479469,107.74478
2019-12-04,85.0,2019,12,4,27.203,20.453,0.0,3.0,12265.935,93.958336,11.93269,106.180084
2019-12-05,151.0,2019,12,5,28.053,21.053,0.2,51.0,22490.852,77.333336,10.975994,98.87556
2019-12-06,215.0,2019,12,6,28.603,18.153,0.0,3.0,36000.0,53.708332,10.073493,90.52725
2019-12-07,172.0,2019,12,7,28.253,17.003,0.0,1.0,36000.0,8.291667,8.82532,91.164764
2019-12-08,211.0,2019,12,8,29.103,16.453,0.0,3.0,36000.0,72.541664,7.3387394,95.55864
2019-12-09,134.0,2019,12,9,28.653,18.853,0.0,3.0,36000.0,36.0,6.9527392,96.58187
2019-12-10,169.0,2019,12,10,28.553,18.503,0.0,2.0,36000.0,24.708334,5.76862,107.23014
2019-12-11,128.0,2019,12,11,29.153,18.653,0.0,1.0,36000.0,11.708333,4.412553,198.43483
2019-12-12,134.0,2019,12,12,28.653,17.453,0.1,51.0,36000.0,27.541666,5.7651124,248.00877
2019-12-13,121.0,2019,12,13,28.953,16.403,0.0,3.0,36000.0,56.25,5.9798055,278.86942
2019-12-14,118.0,2019,12,14,29.303,16.653,0.0,3.0,36000.0,63.583332,4.916267,347.47113
2019-12-15,132.0,2019,12,15,29.403,16.753,0.0,3.0,36000.0,67.833336,4.158545,262.78577
2019-12-16,130.0,2019,12,16,29.253,17.153,0.0,3.0,36000.0,64.625,5.143509,98.12997
2019-12-17,151.0,2019,12,17,28.453,16.603,0.0,3.0,36000.0,37.458332,9.097037,86.60431
2019-12-18,165.0,2019,12,18,27.853,16.303,0.0,3.0,36000.0,26.291666,8.5896845,86.897354
2019-12-19,193.0,2019,12,19,28.303,15.003,0.0,3.0,36000.0,21.125,7.184765,93.831535
2019-12-20,214.0,2019,12,20,29.003,16.103,0.0,3.0,36000.0,90.0,5.3474307,93.884445
2019-12-21,179.0,2019,12,21,29.353,16.303,0.0,3.0,35364.965,45.291668,6.985111,96.20334
2019-12-22,213.0,2019,12,22,28.153,19.003,0.0,3.0,23760.738,79.041664,7.4514923,89.10885
2019-12-23,207.0,2019,12,23,29.553,19.403,1.1,51.0,36000.0,69.833336,5.3468704,111.05283
2019-12-24,205.0,2019,12,24,29.353,19.503,0.70000005,51.0,36000.0,61.833332,6.0965343,158.51456
2019-12-25,201.0,2019,12,25,28.953,20.903,3.3000002,53.0,25192.713,95.5,4.2439313,108.3113
2019-12-26,167.0,2019,12,26,29.003,17.503,0.8000001,51.0,28147.418,38.125,5.5205555,280.10495
2019-12-27,146.0,2019,12,27,28.153,16.953,0.5,51.0,25200.0,83.958336,9.307218,79.19781
2019-12-28,184.0,2019,12,28,26.753,17.103,0.0,3.0,35269.1,40.416668,9.846174,97.09119
2019-12-29,144.0,2019,12,29,27.903,17.203,0.9000001,51.0,36000.0,41.25,6.5983353,66.250626
2019-12-30,152.0,2019,12,30,28.503,15.953,0.0,3.0,35072.586,18.5,7.2413387,251.90001
2019-12-31,125.0,2019,12,31,28.353,15.003,0.0,2.0,36148.1,4.75,7.5856395,269.4996
2020-01-01,130.0,2020,1,1,28.803,12.503,0.0,3.0,36147.1,4.1666665,7.0464005,236.2303
2020-01-02,116.0,2020,1,2,28.253,14.953,0.0,3.0,36139.2,19.666666,7.4931693,255.4655
2020-01-03,108.0,2020,1,3,27.403,14.703,0.0,3.0,30219.352,27.208334,5.577503,274.63535
2020-01-04,149.0,2020,1,4,26.303,13.0529995,0.0,3.0,35956.22,19.75,5.1117797,67.759995
2020-01-05,198.0,2020,1,5,25.753,14.953,0.0,2.0,35939.14,18.875,9.905797,97.92907
2020-01-06,170.0,2020,1,6,28.903,15.753,0.0,3.0,35970.805,18.791666,7.798349,100.03682
2020-01-07,230.0,2020,1,7,30.453,17.853,0.0,2.0,35908.477,29.5,7.167715,234.81468
2020-01-08,105.0,2020,1,8,26.953,15.403,0.1,51.0,32749.496,28.375,9.585292,268.43445
2020-01-09,115.0,2020,1,9,27.753,14.8029995,0.0,3.0,32757.617,38.25,6.249287,66.10295
2020-01-10,172.0,2020,1,10,28.003,15.153,0.0,3.0,36277.387,47.833332,8.987985,101.78052
2020-01-11,219.0,2020,1,11,28.853,16.953,0.0,1.0,35976.105,14.375,8.091076,90.76728
2020-01-12,210.0,2020,1,12,28.503,16.203001,0.0,0.0,36359.72,0.9166667,6.2253366,105.19528
2020-01-13,188.0,2020,1,13,29.303,15.853,0.0,2.0,36455.523,11.416667,7.2025294,264.75574
2020-01-14,113.0,2020,1,14,28.553,16.003,0.0,3.0,32729.447,26.0,6.1949387,278.91483
2020-01-15,141.0,2020,1,15,29.353,14.5529995,0.0,3.0,36752.035,14.25,9.482797,263.4954
2020-01-16,100.0,2020,1,16,25.103,11.403,0.0,0.0,36768.5,0.083333336,9.036012,277.14914
2020-01-17,117.0,2020,1,17,25.703,9.753,0.0,3.0,35094.27,12.458333,4.3370404,324.04742
2020-01-18,163.0,2020,1,18,28.753,12.953,0.0,3.0,36778.75,16.875,5.5548453,253.53972
2020-01-19,202.0,2020,1,19,29.253,14.503,0.0,2.0,36343.316,10.75,5.2683663,32.16115
2020-01-20,182.0,2020,1,20,30.353,16.203001,0.0,3.0,36567.855,15.0,5.4597507,176.42384
2020-01-21,170.0,2020,1,21,30.903,17.103,0.0,3.0,36685.61,25.125,5.0663843,265.42612
2020-01-22,149.0,2020,1,22,31.603,17.503,0.0,3.0,35853.77,35.208332,6.037312,146.6259
2020-01-23,169.0,2020,1,23,30.603,16.703,0.0,2.0,37395.69,3.9166667,7.950506,85.47622
2020-01-24,181.0,2020,1,24,30.553,16.053,0.0,0.0,37528.91,0.0,7.0892663,84.3909
2020-01-25,198.0,2020,1,25,30.953,16.553,0.0,3.0,37546.49,21.041666,5.0267725,21.801682
2020-01-26,221.0,2020,1,26,31.853,19.103,0.0,0.0,37564.473,2.2083333,5.237367,293.82938
2020-01-27,155.0,2020,1,27,31.353,16.303,0.0,1.0,37857.125,4.625,10.172061,254.3234
2020-01-28,111.0,2020,1,28,26.603,16.153,0.0,2.0,37846.25,30.583334,12.904907,262.48505
2020-01-29,83.0,2020,1,29,25.303,12.253,0.0,3.0,30240.068,24.458334,7.8442116,289.59802
2020-01-30,100.0,2020,1,30,27.803,11.653,0.0,3.0,38010.14,18.666666,5.3989964,303.69003
2020-01-31,142.0,2020,1,31,29.653,14.603,0.0,1.0,38062.29,2.625,6.2354884,281.39368
2020-02-01,153.0,2020,2,1,29.503,14.853,0.0,0.0,38114.9,0.625,6.0225396,8.337302
2020-02-02,165.0,2020,2,2,30.603,15.5529995,0.0,2.0,38167.92,13.416667,7.7396336,205.7407
2020-02-03,104.0,2020,2,3,31.403,15.753,0.0,3.0,38211.816,44.541668,7.797621,257.70142
2020-02-04,95.0,2020,2,4,30.853,17.453,0.0,2.0,38105.7,31.041666,7.2187467,268.8628
2020-02-05,128.0,2020,2,5,30.453,16.003,0.0,3.0,36093.953,38.0,7.1610265,254.71469
2020-02-06,109.0,2020,2,6,30.303,14.003,0.0,2.0,38311.594,36.5,8.546565,255.59995
2020-02-07,88.0,2020,2,7,27.953,13.153,0.0,3.0,38343.973,27.458334,7.8822136,276.7029
2020-02-08,100.0,2020,2,8,27.453,15.203,0.1,51.0,38375.9,29.208334,9.68164,69.8521
2020-02-09,91.0,2020,2,9,27.553,16.753,0.0,3.0,38007.0,64.541664,11.8014145,95.05977
2020-02-10,76.0,2020,2,10,29.053,19.553,0.5,51.0,30656.49,52.041668,10.730626,101.09202
2020-02-11,75.0,2020,2,11,29.103,18.653,0.0,3.0,37722.246,44.916668,9.688387,100.79274
2020-02-12,104.0,2020,2,12,31.103,20.503,0.0,3.0,37653.613,37.166668,10.101022,97.50517
2020-02-13,108.0,2020,2,13,30.403,19.353,0.0,3.0,34760.867,32.5,6.441199,58.066566
2020-02-14,147.0,2020,2,14,31.203,18.203,0.0,2.0,38557.434,6.2083335,4.6279817,299.98145
2020-02-15,119.0,2020,2,15,32.003002,18.503,0.0,0.0,38585.957,0.29166666,6.1326795,343.44284
2020-02-16,116.0,2020,2,16,33.703,19.353,0.0,0.0,38613.977,0.083333336,6.3802457,122.0424
2020-02-17,94.0,2020,2,17,33.603,18.553,0.0,0.0,38641.484,0.5416667,7.4368324,86.0334
2020-02-18,204.0,2020,2,18,33.553,18.803,0.0,0.0,38668.477,0.041666668,7.2130394,51.340252
2020-02-19,132.0,2020,2,19,33.603,19.653,0.0,2.0,38694.95,5.2916665,5.737292,275.34906
2020-02-20,151.0,2020,2,20,33.853,19.303,0.0,3.0,38720.91,28.875,6.642187,285.0761
2020-02-21,136.0,2020,2,21,33.453,19.853,0.0,2.0,38746.348,11.125,5.8602333,296.2704
2020-02-22,146.0,2020,2,22,33.453,19.203,0.0,3.0,38771.27,23.458334,6.3963857,20.65899
2020-02-23,123.0,2020,2,23,33.903,19.603,0.0,0.0,38795.64,0.083333336,6.5445676,286.97562
2020-02-24,150.0,2020,2,24,34.303,19.603,0.0,3.0,38819.367,42.125,8.605699,274.5536
2020-02-25,111.0,2020,2,25,31.553,17.553,0.0,3.0,38842.457,6.875,7.5450287,75.5864
2020-02-26,122.0,2020,2,26,31.503,16.453,0.0,0.0,38864.934,0.0,7.898721,87.108826
2020-02-27,166.0,2020,2,27,32.653,16.903,0.0,0.0,38886.82,0.0,7.3667254,88.51602
2020-02-28,169.0,2020,2,28,33.453,18.353,0.0,3.0,38908.145,9.958333,6.265541,196.85844
2020-02-29,120.5,2020,2,29,33.903,19.753,0.0,2.0,38928.94,10.791667,6.817135,267.38757
2020-03-01,86.0,2020,3,1,32.703,18.953,0.0,2.0,38949.227,12.291667,6.8356266,259.39618
2020-03-02,100.0,2020,3,2,33.103,19.253,0.0,1.0,38969.035,2.8333333,9.226491,264.20554
2020-03-03,133.0,2020,3,3,31.153,15.903,0.0,0.0,39034.746,0.5416667,12.611033,260.57205
2020-03-04,91.0,2020,3,4,30.103,16.303,0.0,1.0,39007.336,6.2916665,9.999223,278.33658
2020-03-05,103.0,2020,3,5,31.553,16.453,0.0,2.0,39142.336,11.25,10.739678,268.933
2020-03-06,93.0,2020,3,6,27.853,16.003,0.0,3.0,39044.07,17.625,12.971054,254.73308
2020-03-07,91.0,2020,3,7,30.303,16.253,0.0,1.0,39079.54,3.8333333,9.390059,266.17975
2020-03-08,93.0,2020,3,8,32.353,16.403,0.0,1.0,39178.742,8.75,8.428494,254.59975
2020-03-09,82.0,2020,3,9,32.753,18.203,0.0,1.0,39281.46,2.375,8.819871,264.91107
2020-03-10,82.0,2020,3,10,31.553,18.403,0.0,1.0,39293.31,4.5833335,13.306591,266.9219
2020-03-11,89.0,2020,3,11,30.553,17.553,0.0,2.0,39304.434,7.9166665,12.881391,274.48715
2020-03-12,81.0,2020,3,12,30.603,15.703,0.0,3.0,39413.176,12.541667,11.664351,269.9234
2020-03-13,83.0,2020,3,13,32.703,14.8029995,0.0,3.0,39625.285,40.5,7.935097,268.97238
2020-03-14,107.0,2020,3,14,32.653,15.953,0.0,3.0,39742.105,14.0,6.143678,33.787174
2020-03-15,134.0,2020,3,15,34.253,16.903,0.0,3.0,39342.56,27.75,7.9338794,41.54531
2020-03-16,145.0,2020,3,16,35.453,19.353,0.0,2.0,36447.305,24.0,8.975059,243.70848
2020-03-17,92.0,2020,3,17,36.003,22.803,0.0,1.0,39571.195,22.416666,5.920494,278.8151
2020-03-18,95.0,2020,3,18,35.203,21.103,0.0,1.0,39689.402,11.083333,9.2890215,276.4684
2020-03-19,88.0,2020,3,19,35.153,19.653,0.0,3.0,40142.418,9.041667,9.965713,281.67368
2020-03-20,80.0,2020,3,20,33.453,17.303,0.0,0.0,40270.695,0.0,12.635751,268.45377
2020-03-21,81.0,2020,3,21,33.603,17.203,0.0,0.0,40401.344,0.5416667,9.499055,291.25055
2020-03-22,82.0,2020,3,22,35.153,20.203,0.0,3.0,40418.668,8.541667,7.278063,300.96368
2020-03-23,74.0,2020,3,23,36.003,21.653,0.0,1.0,40435.12,5.5416665,6.616342,288.35114
2020-03-24,62.0,2020,3,24,36.353,22.403,0.0,3.0,37522.7,40.583332,7.7056146,249.90468
2020-03-25,54.0,2020,3,25,34.103,21.903,5.6,63.0,38327.03,60.791668,7.3116374,110.7122
2020-03-26,60.0,2020,3,26,33.953,21.153,0.8,53.0,40236.426,32.75,7.9173107,210.10449
2020-03-27,59.0,2020,3,27,33.003,22.603,0.1,51.0,40740.1,17.041666,5.1320853,259.15265
2020-03-28,67.0,2020,3,28,34.103,21.803,0.4,51.0,40643.21,26.0,6.30498,24.44387
2020-03-29,62.0,2020,3,29,35.853,22.703,0.3,51.0,41149.36,14.125,6.711929,25.55991
2020-03-30,61.0,2020,3,30,35.453,22.403,0.1,51.0,40149.83,30.25,6.3666534,187.72183
2020-03-31,53.0,2020,3,31,35.203,22.303,0.2,51.0,40543.707,23.666666,6.85557,262.74203
2020-04-01,49.0,2020,4,1,35.553,22.853,0.0,1.0,41594.11,8.041667,7.013387,203.60413
2020-04-02,49.0,2020,4,2,37.103,22.603,0.0,3.0,41905.844,12.375,7.2445107,312.72946
2020-04-03,53.0,2020,4,3,37.203,21.803,0.0,2.0,41965.93,14.458333,7.0981975,272.0025
2020-04-04,50.0,2020,4,4,37.803,22.853,0.0,1.0,42025.668,5.0,7.751402,280.34314
2020-04-05,48.0,2020,4,5,38.503,22.303,0.0,2.0,42085.395,19.875,8.147744,266.92856
2020-04-06,50.0,2020,4,6,36.553,22.003,0.0,3.0,41288.215,41.166668,11.374646,280.04816
2020-04-07,52.0,2020,4,7,36.603,21.153,0.0,3.0,41987.21,54.208332,11.952989,277.83545
2020-04-08,71.0,2020,4,8,34.603,19.953,0.0,0.0,42264.15,0.0,11.680489,281.64288
2020-04-09,61.0,2020,4,9,35.903,20.103,0.0,0.0,42323.46,1.0416666,7.479981,278.6107
2020-04-10,50.0,2020,4,10,36.853,21.003,0.0,1.0,42382.566,16.166666,8.228031,95.44029
2020-04-11,51.0,2020,4,11,36.953,25.353,0.0,3.0,41362.734,39.166668,7.918608,9.210924
2020-04-12,51.0,2020,4,12,37.603,24.603,0.0,3.0,40898.8,19.541666,8.22014,248.39441
2020-04-13,51.0,2020,4,13,39.003,24.003,0.0,2.0,41806.766,13.458333,9.536849,253.06206
2020-04-14,58.0,2020,4,14,38.753,23.003,0.0,3.0,41389.207,17.0,9.265999,250.32214
2020-04-15,51.0,2020,4,15,38.653,23.853,0.0,2.0,42659.652,18.5,9.803,257.03287
2020-04-16,58.0,2020,4,16,39.353,23.553,0.0,2.0,42702.88,18.125,10.827519,268.2299
2020-04-17,48.0,2020,4,17,38.703,22.803,0.0,3.0,42745.42,22.125,8.958589,268.23764
2020-04-18,52.0,2020,4,18,37.553,24.653,0.0,3.0,42787.223,29.416666,9.333314,270.78305
2020-04-19,51.0,2020,4,19,38.503,24.453,0.0,3.0,40422.312,34.0,7.08909,325.663
2020-04-20,52.0,2020,4,20,39.103,24.553,0.0,3.0,42868.3,12.208333,8.498936,275.97083
2020-04-21,50.0,2020,4,21,37.853,21.853,0.0,0.0,42907.445,0.16666667,11.516866,279.2918
2020-04-22,50.0,2020,4,22,38.353,21.803,0.0,3.0,42945.58,10.0,9.38843,269.17566
2020-04-23,50.0,2020,4,23,37.553,23.403,0.0,3.0,42982.63,32.083332,13.005229,280.74234
2020-04-24,52.0,2020,4,24,37.953,22.753,0.0,2.0,43018.938,8.666667,12.918575,276.37128
2020-04-25,51.0,2020,4,25,35.453,20.203,0.0,0.0,43054.758,1.0,12.817684,283.5258
2020-04-26,100.0,2020,4,26,37.453,20.553,0.0,0.0,43090.047,0.0,9.460002,276.58185
2020-04-27,48.0,2020,4,27,36.653,21.553,0.0,1.0,43124.78,7.0416665,10.228039,281.79135
2020-04-28,53.0,2020,4,28,37.903,23.003,0.0,1.0,43158.914,14.25,7.993614,22.557291
2020-04-29,50.0,2020,4,29,37.253,24.403,0.0,2.0,43192.426,19.958334,9.245036,261.21768
2020-04-30,51.0,2020,4,30,37.403,24.403,0.2,51.0,41636.688,36.666668,12.72676,270.9356
2020-05-01,52.0,2020,5,1,36.953,23.303,0.0,2.0,43200.0,20.625,13.190948,283.06317
2020-05-02,50.0,2020,5,2,38.053,23.603,0.0,1.0,43200.0,19.791666,10.98048,278.35065
2020-05-03,50.0,2020,5,3,38.903,23.803,0.0,1.0,43200.0,7.4583335,12.24237,289.98972
2020-05-04,48.0,2020,5,4,38.803,23.253,0.0,0.0,43200.0,3.9166667,13.124993,282.27054
2020-05-05,49.0,2020,5,5,39.103,22.753,0.0,1.0,43200.0,8.791667,10.620486,282.53833
2020-05-06,49.0,2020,5,6,39.753,23.853,0.0,2.0,43200.0,10.375,9.7348585,282.7998
2020-05-07,101.0,2020,5,7,39.603,23.003,0.0,1.0,43200.0,3.7916667,10.69989,281.80502
2020-05-08,385.0,2020,5,8,39.553,22.453,0.0,3.0,43200.0,18.583334,10.088773,278.03333
2020-05-09,49.0,2020,5,9,39.453,22.653,0.0,1.0,43200.0,12.333333,7.775892,282.31497
2020-05-10,51.0,2020,5,10,38.253,24.203,0.0,2.0,43200.0,19.416666,8.407998,265.89197
2020-05-11,52.0,2020,5,11,36.353,24.353,0.0,2.0,42721.95,30.333334,9.495447,242.30057
2020-05-12,52.0,2020,5,12,39.253,24.503,0.0,1.0,43200.0,11.458333,9.251102,285.33655
2020-05-13,52.0,2020,5,13,39.153,24.503,0.0,2.0,43200.0,19.833334,9.067023,285.49487
2020-05-14,55.0,2020,5,14,38.103,24.703,1.5000001,51.0,40764.504,42.416668,7.232878,8.664031
2020-05-15,55.0,2020,5,15,36.853,23.403,0.0,3.0,42315.547,60.25,10.323207,336.14746
2020-05-16,54.0,2020,5,16,36.303,25.653,0.1,51.0,40468.14,79.416664,7.852062,289.7247
2020-05-17,51.0,2020,5,17,37.703,24.453,0.0,3.0,42747.93,63.208332,12.130113,289.6193
