,date,temperature_2m_max,temperature_2m_min,precipitation_sum,weather_code,sunshine_duration,cloud_cover_mean,wind_speed_10m_mean,winddirection_10m_dominant
0,2015-08-18 00:00:00+00:00,29.109,21.859,1.8000001,51.0,36125.457,86.291664,6.357109,253.97093
1,2015-08-19 00:00:00+00:00,30.409,21.809,0.8,51.0,36599.594,93.5,5.3828845,277.20987
2,2015-08-20 00:00:00+00:00,29.459,21.959,1.1,51.0,38826.707,82.208336,7.244894,262.32114
3,2015-08-21 00:00:00+00:00,27.759,21.759,3.9,51.0,37411.5,81.166664,9.787671,255.3676
4,2015-08-22 00:00:00+00:00,27.159,22.459,7.1999993,53.0,26729.324,98.875,10.3074255,267.87888
5,2015-08-23 00:00:00+00:00,26.859,22.459,7.5000005,53.0,34114.58,91.625,9.921921,258.48462
6,2015-08-24 00:00:00+00:00,28.009,21.959,7.0000005,53.0,33614.395,79.25,10.862794,260.5904
7,2015-08-25 00:00:00+00:00,26.709,21.759,5.3,53.0,24661.506,88.916664,8.181794,263.4833
8,2015-08-26 00:00:00+00:00,27.359,21.959,4.0000005,53.0,31920.441,75.416664,8.263908,278.60925
9,2015-08-27 00:00:00+00:00,28.009,21.909,3.3,61.0,36294.367,95.333336,7.4766884,267.23367
10,2015-08-28 00:00:00+00:00,26.259,22.109,5.7999997,61.0,14154.575,98.875,6.7374043,242.48315
11,2015-08-29 00:00:00+00:00,26.309,22.059,2.8,51.0,20870.541,100.0,7.2716928,242.2185
12,2015-08-30 00:00:00+00:00,27.559,21.859,3.3,55.0,20875.627,99.791664,8.918594,239.77235
13,2015-08-31 00:00:00+00:00,27.509,21.809,3.0,51.0,30368.348,97.291664,8.581613,241.08817
14,2015-09-01 00:00:00+00:00,28.709,21.559,1.6000001,51.0,38316.152,84.375,8.527467,238.7593
15,2015-09-02 00:00:00+00:00,28.759,20.209,2.1999998,53.0,32414.719,92.708336,6.471659,232.26537
16,2015-09-03 00:00:00+00:00,30.909,19.959,0.1,51.0,39486.6,59.708332,5.1085734,262.87497
17,2015-09-04 00:00:00+00:00,31.609,21.809,0.0,3.0,39721.582,43.583332,4.8498178,288.6444
18,2015-09-05 00:00:00+00:00,31.859,21.659,0.0,3.0,37932.44,77.25,5.530344,304.3197
19,2015-09-06 00:00:00+00:00,31.109,22.309,0.0,3.0,33543.76,96.875,6.8049664,296.0295
20,2015-09-07 00:00:00+00:00,30.709,21.859,1.6000001,51.0,38457.824,90.375,5.4919286,286.40973
21,2015-09-08 00:00:00+00:00,28.009,21.409,1.3000001,51.0,27925.021,97.791664,3.5800247,285.04642
22,2015-09-09 00:00:00+00:00,27.809,21.959,13.200002,63.0,16503.95,96.0,3.849041,271.81827
23,2015-09-10 00:00:00+00:00,28.209,21.809,15.9,63.0,21803.42,99.75,4.1044536,308.04706
24,2015-09-11 00:00:00+00:00,30.209,22.009,17.599998,63.0,27410.518,91.291664,3.9430256,275.23373
25,2015-09-12 00:00:00+00:00,29.059,22.059,14.000003,63.0,20315.268,94.916664,4.752956,261.89926
26,2015-09-13 00:00:00+00:00,29.109,22.009,11.3,63.0,20236.156,95.375,5.8380246,265.51547
27,2015-09-14 00:00:00+00:00,28.559,22.209,14.5,63.0,7877.7466,99.458336,4.8297834,277.24283
28,2015-09-15 00:00:00+00:00,28.459,22.409,11.9,63.0,18742.197,98.125,6.144256,281.67487
29,2015-09-16 00:00:00+00:00,27.159,22.359,13.799999,63.0,21616.379,95.791664,6.917045,294.42307
30,2015-09-17 00:00:00+00:00,27.009,22.159,5.2999988,55.0,6513.214,100.0,8.168813,285.51843
31,2015-09-18 00:00:00+00:00,23.259,21.909,24.500004,61.0,0.0,99.916664,13.31206,250.06667
32,2015-09-19 00:00:00+00:00,27.309,21.909,4.6,53.0,30658.764,99.333336,11.800499,228.32747
33,2015-09-20 00:00:00+00:00,26.609,21.959,6.8999996,55.0,26726.13,91.583336,12.47243,212.07947
34,2015-09-21 00:00:00+00:00,27.609,21.859,1.5999999,51.0,34160.02,95.583336,12.938144,214.08379
35,2015-09-22 00:00:00+00:00,28.059,21.909,2.0,53.0,30728.809,95.666664,8.867646,224.49043
36,2015-09-23 00:00:00+00:00,29.159,21.409,3.1000001,53.0,37294.375,88.666664,5.2300067,240.33336
37,2015-09-24 00:00:00+00:00,29.709,21.109,0.5,51.0,36969.09,67.0,4.9835334,278.37704
38,2015-09-25 00:00:00+00:00,29.759,20.309,0.0,3.0,36407.63,59.541668,5.569779,286.58737
39,2015-09-26 00:00:00+00:00,30.309,18.809,0.0,3.0,39721.457,30.666666,4.654241,316.51828
40,2015-09-27 00:00:00+00:00,31.059,18.609,0.0,3.0,37673.863,70.875,5.365791,344.78195
41,2015-09-28 00:00:00+00:00,31.959,20.659,0.0,3.0,39185.562,21.125,5.266272,32.574036
42,2015-09-29 00:00:00+00:00,32.209,20.709,0.0,1.0,39912.55,13.041667,7.9698043,75.56287
43,2015-09-30 00:00:00+00:00,33.059,22.459,0.0,1.0,39661.473,16.541666,9.248855,83.172554
44,2015-10-01 00:00:00+00:00,32.908997,22.259,13.800001,63.0,36315.45,66.916664,6.17516,85.23642
45,2015-10-02 00:00:00+00:00,30.659,22.109,19.9,63.0,28346.578,84.5,3.482194,238.73633
46,2015-10-03 00:00:00+00:00,28.759,22.659,18.200003,63.0,22973.658,97.791664,4.2104726,257.73523
47,2015-10-04 00:00:00+00:00,28.659,21.609,15.400001,63.0,25990.914,92.041664,3.8607466,318.55624
48,2015-10-05 00:00:00+00:00,30.259,21.559,15.099999,63.0,32508.445,82.916664,3.5012414,53.695396
49,2015-10-06 00:00:00+00:00,31.109,20.859,0.0,3.0,39459.293,61.75,6.7047,81.0205
50,2015-10-07 00:00:00+00:00,31.259,21.359,0.0,3.0,39441.137,41.25,5.1855793,79.11451
51,2015-10-08 00:00:00+00:00,31.859,22.759,0.0,3.0,39212.26,68.916664,3.9921997,189.78224
52,2015-10-09 00:00:00+00:00,31.709,22.509,0.6,51.0,33250.63,71.375,3.2345285,274.2727
53,2015-10-10 00:00:00+00:00,30.859,22.409,1.0,53.0,35142.297,47.208332,3.5574062,248.67368
54,2015-10-11 00:00:00+00:00,29.759,21.209,23.7,63.0,34766.84,70.708336,2.9634542,107.16198
55,2015-10-12 00:00:00+00:00,30.009,21.059,5.5,63.0,37299.168,56.875,3.3238163,19.855377
56,2015-10-13 00:00:00+00:00,31.359,22.009,5.4,63.0,29515.41,86.458336,3.5133078,81.027466
57,2015-10-14 00:00:00+00:00,31.609,21.109,0.0,3.0,36753.773,35.791668,4.6949224,71.82574
58,2015-10-15 00:00:00+00:00,32.709,23.459,0.0,1.0,38484.152,8.333333,5.7960453,61.134907
59,2015-10-16 00:00:00+00:00,32.259003,22.009,0.0,1.0,38691.707,11.791667,6.3252945,70.44165
60,2015-10-17 00:00:00+00:00,31.909,20.709,0.0,1.0,38412.85,13.708333,7.5447507,89.49404
61,2015-10-18 00:00:00+00:00,31.959,22.009,0.1,51.0,38069.2,31.75,5.518818,96.87782
62,2015-10-19 00:00:00+00:00,32.709,22.209,0.0,1.0,38449.01,10.875,4.794284,75.71277
63,2015-10-20 00:00:00+00:00,32.959,22.459,0.0,1.0,38374.11,13.083333,5.996882,61.427322
64,2015-10-21 00:00:00+00:00,32.609,23.109,0.0,1.0,38309.1,20.916666,5.488764,65.34788
65,2015-10-22 00:00:00+00:00,33.259003,22.709,0.0,1.0,38193.344,17.125,6.1034465,51.20343
66,2015-10-23 00:00:00+00:00,33.609,22.459,0.0,1.0,37807.656,22.708334,5.1566052,85.16355
67,2015-10-24 00:00:00+00:00,33.408997,23.359,0.1,51.0,37934.098,61.541668,4.497601,75.963684
68,2015-10-25 00:00:00+00:00,32.709,23.009,0.0,3.0,37298.54,63.458332,4.7537384,82.87506
69,2015-10-26 00:00:00+00:00,31.359,22.359,0.0,2.0,37047.04,51.208332,6.121324,80.02588
70,2015-10-27 00:00:00+00:00,31.659,22.359,0.5,51.0,37040.48,29.75,4.39467,89.198715
71,2015-10-28 00:00:00+00:00,32.959,21.509,0.0,3.0,37425.535,83.958336,5.014677,75.96371
72,2015-10-29 00:00:00+00:00,32.809,21.509,0.0,3.0,35130.81,90.625,5.1824746,54.540253
73,2015-10-30 00:00:00+00:00,32.859,21.259,0.0,3.0,37548.066,44.708332,6.8254857,47.504063
74,2015-10-31 00:00:00+00:00,32.359,21.509,0.0,3.0,37792.125,91.791664,7.0887485,67.231735
75,2015-11-01 00:00:00+00:00,32.009003,20.259,0.0,3.0,37544.344,40.791668,7.3975873,81.30095
76,2015-11-02 00:00:00+00:00,32.259003,19.559,0.0,3.0,37663.29,47.958332,5.6258483,74.6666
77,2015-11-03 00:00:00+00:00,32.309,19.359,0.0,3.0,37177.594,77.5,5.9194827,64.54738
78,2015-11-04 00:00:00+00:00,32.159,20.209,0.0,3.0,36578.555,57.75,5.464378,90.00005
79,2015-11-05 00:00:00+00:00,33.009003,20.559,0.0,3.0,36463.18,36.916668,4.8075886,157.16623
80,2015-11-06 00:00:00+00:00,32.609,21.409,0.0,3.0,37056.71,46.5,5.905847,45.3794
81,2015-11-07 00:00:00+00:00,32.409,23.009,0.0,3.0,34093.62,68.791664,5.725197,40.557285
82,2015-11-08 00:00:00+00:00,33.009003,20.559,0.0,3.0,36706.953,80.25,6.2352614,57.3606
83,2015-11-09 00:00:00+00:00,32.609,19.709,0.0,3.0,36018.93,95.166664,7.794001,73.68934
84,2015-11-10 00:00:00+00:00,31.609,19.109,0.0,3.0,36595.81,89.041664,9.087613,81.19464
85,2015-11-11 00:00:00+00:00,32.609,19.759,0.0,3.0,36372.26,35.916668,11.426543,85.822556
86,2015-11-12 00:00:00+00:00,33.259003,20.159,0.0,3.0,37157.68,26.958334,9.1014595,89.71304
87,2015-11-13 00:00:00+00:00,32.709,18.909,0.0,3.0,37042.723,34.291668,8.075452,78.38146
88,2015-11-14 00:00:00+00:00,32.409,18.309,0.0,3.0,36820.395,34.416668,7.802014,87.16225
89,2015-11-15 00:00:00+00:00,32.009003,18.809,0.0,3.0,36818.57,91.083336,7.6580505,82.07619
90,2015-11-16 00:00:00+00:00,32.359,19.459,0.0,3.0,36496.105,67.541664,7.4918423,89.880104
91,2015-11-17 00:00:00+00:00,32.209,19.259,0.0,2.0,36708.1,10.541667,8.118967,78.99322
92,2015-11-18 00:00:00+00:00,31.759,18.059,0.0,2.0,36810.17,24.5,10.943929,87.52781
93,2015-11-19 00:00:00+00:00,31.059,18.459,0.0,2.0,36806.266,7.625,11.141704,87.718834
94,2015-11-20 00:00:00+00:00,31.359,19.309,0.0,3.0,36049.047,25.416666,10.153656,100.97299
95,2015-11-21 00:00:00+00:00,29.259,22.159,14.8,63.0,31428.023,93.541664,7.764875,101.946495
96,2015-11-22 00:00:00+00:00,29.309,21.559,9.099999,63.0,26523.305,79.583336,5.6593623,99.727486
97,2015-11-23 00:00:00+00:00,28.459,21.409,17.5,63.0,28944.615,98.416664,5.0712147,105.493065
98,2015-11-24 00:00:00+00:00,28.359,20.709,8.0,63.0,28398.398,74.833336,4.7991924,101.51008
99,2015-11-25 00:00:00+00:00,29.509,20.509,5.5,61.0,29725.438,76.833336,4.9590335,81.7077
100,2015-11-26 00:00:00+00:00,30.059,20.259,0.0,3.0,36000.0,52.0,5.3048964,78.73578
101,2015-11-27 00:00:00+00:00,30.359,20.859,0.0,3.0,33832.516,73.333336,3.4959643,325.40765
102,2015-11-28 00:00:00+00:00,30.509,20.409,0.0,3.0,36133.836,35.958332,4.080213,304.6951
103,2015-11-29 00:00:00+00:00,31.059,19.759,0.0,1.0,36052.348,4.4166665,5.9684143,94.3986
104,2015-11-30 00:00:00+00:00,30.959,18.759,0.0,1.0,36139.938,14.5,5.8849406,80.94768
105,2015-12-01 00:00:00+00:00,30.409,19.359,0.0,2.0,36061.75,22.041666,6.043159,77.87093
106,2015-12-02 00:00:00+00:00,30.509,19.909,0.0,1.0,36000.0,16.0,6.0454,67.14667
107,2015-12-03 00:00:00+00:00,30.309,19.709,0.0,2.0,36000.0,16.916666,5.9336667,60.12408
108,2015-12-04 00:00:00+00:00,31.209,18.109,0.0,0.0,36000.0,0.25,6.511331,71.84175
109,2015-12-05 00:00:00+00:00,30.609,17.359,0.0,0.0,36003.75,0.0,7.2815433,89.86706
110,2015-12-06 00:00:00+00:00,31.059,17.309,0.0,2.0,36008.4,9.25,8.618868,93.64566
111,2015-12-07 00:00:00+00:00,30.559,16.709,0.0,3.0,36000.0,82.333336,7.389702,95.16099
112,2015-12-08 00:00:00+00:00,30.359,16.258999,0.0,3.0,36000.0,41.625,7.172481,92.84884
113,2015-12-09 00:00:00+00:00,30.909,15.959,0.0,1.0,36000.0,5.9583335,6.05607,93.22449
114,2015-12-10 00:00:00+00:00,31.809,17.709,0.0,3.0,36000.0,54.166668,5.3278165,225.0001
115,2015-12-11 00:00:00+00:00,31.309,18.459,0.0,3.0,36000.0,39.333332,3.7392752,271.31387
116,2015-12-12 00:00:00+00:00,31.909,18.459,0.0,3.0,36000.0,33.625,3.6805236,275.28998
117,2015-12-13 00:00:00+00:00,32.509003,19.809,0.0,2.0,36000.0,33.25,4.621985,306.38437
118,2015-12-14 00:00:00+00:00,32.459,20.009,0.0,1.0,36000.0,9.625,5.3073163,26.564972
119,2015-12-15 00:00:00+00:00,31.559,19.409,0.0,1.0,36000.0,7.5,5.2165365,146.54662
120,2015-12-16 00:00:00+00:00,31.309,20.709,0.0,1.0,36000.0,8.916667,4.6853023,313.76813
121,2015-12-17 00:00:00+00:00,31.909,18.959,0.0,1.0,36000.0,4.7916665,6.373619,10.603791
122,2015-12-18 00:00:00+00:00,31.059,18.509,0.0,2.0,36000.0,19.625,6.4823203,104.0956
123,2015-12-19 00:00:00+00:00,31.759,18.559,0.0,3.0,36000.0,15.791667,5.7681003,143.2758
124,2015-12-20 00:00:00+00:00,31.059,19.259,0.0,3.0,36000.0,29.0,4.5751457,302.49658
125,2015-12-21 00:00:00+00:00,30.709,16.359001,0.0,2.0,36030.613,10.333333,5.122617,296.44965
126,2015-12-22 00:00:00+00:00,28.709,16.258999,0.0,3.0,36084.41,30.166666,5.5890713,327.38077
127,2015-12-23 00:00:00+00:00,29.759,15.059,0.0,2.0,36084.51,4.0833335,5.7395897,56.013767
128,2015-12-24 00:00:00+00:00,28.209,13.809,0.0,3.0,36084.32,18.666666,8.32537,89.99996
129,2015-12-25 00:00:00+00:00,27.409,13.259,0.0,0.0,36145.715,0.0,9.845672,95.50748
130,2015-12-26 00:00:00+00:00,27.059,11.759,0.0,0.0,36146.984,0.0,9.382518,99.71407
131,2015-12-27 00:00:00+00:00,28.609,12.209,0.0,3.0,36214.066,25.458334,9.24397,95.63458
132,2015-12-28 00:00:00+00:00,31.109,15.209,0.0,3.0,36216.836,19.333334,9.453483,98.57151
133,2015-12-29 00:00:00+00:00,31.959,15.009,0.0,0.0,36219.26,2.0416667,9.089179,98.25171
134,2015-12-30 00:00:00+00:00,32.159,17.159,0.0,3.0,36003.375,14.5,7.2735267,93.39591
135,2015-12-31 00:00:00+00:00,32.059,15.859,0.0,0.0,36297.797,0.0,8.135511,91.4601
136,2016-01-01 00:00:00+00:00,31.809,16.659,0.0,0.0,36378.258,0.0,6.6527123,72.13634
137,2016-01-02 00:00:00+00:00,31.359,18.809,0.0,3.0,36376.656,26.291666,5.1381245,37.56875
138,2016-01-03 00:00:00+00:00,30.709,18.559,0.0,3.0,36443.66,22.0,5.569053,79.841034
139,2016-01-04 00:00:00+00:00,30.409,16.209,0.0,0.0,36431.867,0.0,6.761226,87.39753
140,2016-01-05 00:00:00+00:00,30.009,17.909,0.0,0.0,36420.535,0.7916667,5.338344,78.74937
141,2016-01-06 00:00:00+00:00,30.209,19.059,0.0,2.0,36321.984,27.083334,5.1191764,86.115585
142,2016-01-07 00:00:00+00:00,29.609,18.109,0.0,3.0,35228.453,51.208332,5.3895874,77.5119
143,2016-01-08 00:00:00+00:00,29.659,18.909,0.0,3.0,36114.508,89.666664,5.789271,35.23176
144,2016-01-09 00:00:00+00:00,29.759,18.159,0.0,3.0,36474.684,74.791664,6.0301614,45.97088
145,2016-01-10 00:00:00+00:00,29.909,17.059,0.0,3.0,36755.33,43.458332,5.454639,97.9174
146,2016-01-11 00:00:00+00:00,30.009,18.159,0.0,2.0,36852.83,18.833334,5.4585996,139.3476
147,2016-01-12 00:00:00+00:00,29.809,17.159,0.0,3.0,36855.32,82.708336,4.5909386,301.82742
148,2016-01-13 00:00:00+00:00,29.509,16.959,0.0,3.0,36757.504,72.958336,3.6508284,272.4366
149,2016-01-14 00:00:00+00:00,29.559,15.959,0.0,3.0,37067.75,33.208332,5.66149,261.1279
150,2016-01-15 00:00:00+00:00,28.409,14.509,0.0,3.0,36867.23,72.833336,4.6255217,244.8469
151,2016-01-16 00:00:00+00:00,28.009,15.209,0.0,3.0,36872.863,59.625,5.373861,245.38428
152,2016-01-17 00:00:00+00:00,27.359,14.309,0.0,3.0,36743.01,53.208332,4.4826384,252.66663
153,2016-01-18 00:00:00+00:00,27.259,13.909,0.0,3.0,37443.55,15.708333,4.666673,270.39105
154,2016-01-19 00:00:00+00:00,26.959,13.609,0.0,0.0,37484.68,0.16666667,6.825313,336.263
155,2016-01-20 00:00:00+00:00,27.209,13.809,0.0,0.0,37527.145,0.0,6.390615,60.92066
156,2016-01-21 00:00:00+00:00,27.309,12.559,0.0,0.0,37570.863,0.0,8.769651,83.50074
157,2016-01-22 00:00:00+00:00,28.459,13.909,0.0,0.0,37615.76,0.16666667,8.569457,85.21308
158,2016-01-23 00:00:00+00:00,29.159,14.259,0.0,1.0,37661.773,13.916667,7.418146,91.59513
159,2016-01-24 00:00:00+00:00,30.659,16.559,0.0,0.0,37708.824,3.8333333,7.186126,351.46964
160,2016-01-25 00:00:00+00:00,30.609,17.209,0.0,3.0,37756.844,9.916667,4.7166576,267.55292
161,2016-01-26 00:00:00+00:00,31.709,16.709,0.0,0.0,37805.75,0.0,4.280658,279.65176
162,2016-01-27 00:00:00+00:00,32.009003,16.409,0.0,1.0,37855.496,3.2083333,5.374828,347.54172
163,2016-01-28 00:00:00+00:00,32.809,17.959,0.0,2.0,37905.99,4.75,5.4686904,98.02731
164,2016-01-29 00:00:00+00:00,33.009003,17.809,0.0,2.0,37957.19,11.791667,6.1199946,58.54583
165,2016-01-30 00:00:00+00:00,33.359,19.609,0.0,1.0,38009.016,1.0,6.04489,36.634174
166,2016-01-31 00:00:00+00:00,33.709,19.559,0.0,1.0,38061.395,5.375,5.7521176,30.465446
167,2016-02-01 00:00:00+00:00,33.408997,19.509,0.0,3.0,38114.28,57.875,5.7134795,344.7448
168,2016-02-02 00:00:00+00:00,33.759003,18.959,0.0,3.0,38167.61,20.166666,5.55966,353.50656
169,2016-02-03 00:00:00+00:00,33.209,17.859,0.0,2.0,38210.742,9.25,5.369573,4.497042
170,2016-02-04 00:00:00+00:00,32.459,17.959,0.0,3.0,38244.426,56.833332,5.6956825,101.7456
171,2016-02-05 00:00:00+00:00,33.059,16.258999,0.0,3.0,38277.645,43.875,6.385355,204.69551
172,2016-02-06 00:00:00+00:00,30.459,14.709,0.0,1.0,38310.42,5.4166665,5.815367,263.64145
173,2016-02-07 00:00:00+00:00,29.809,14.759,0.0,3.0,38342.758,17.75,5.7161193,315.48962
174,2016-02-08 00:00:00+00:00,31.809,16.359001,0.0,2.0,38374.637,7.9166665,4.6303864,55.358917
175,2016-02-09 00:00:00+00:00,33.009003,19.059,0.0,0.0,38406.05,0.7083333,5.140779,244.4227
176,2016-02-10 00:00:00+00:00,31.109,18.309,0.0,0.0,38436.992,2.3333333,5.3750424,264.1485
177,2016-02-11 00:00:00+00:00,30.109,14.859,0.0,3.0,38467.46,11.875,6.1825414,273.7152
178,2016-02-12 00:00:00+00:00,29.109,13.909,0.0,3.0,34388.742,21.166666,5.9844666,295.8555
179,2016-02-13 00:00:00+00:00,30.609,13.959,0.0,2.0,38526.938,42.625,5.2521176,327.66983
180,2016-02-14 00:00:00+00:00,32.059,17.059,0.0,2.0,38555.934,13.875,4.7976303,329.14587
181,2016-02-15 00:00:00+00:00,32.559,19.309,0.0,2.0,38584.438,15.083333,5.058489,300.77386
182,2016-02-16 00:00:00+00:00,34.209,19.709,0.0,3.0,38612.44,27.208334,5.0368505,224.16162
183,2016-02-17 00:00:00+00:00,34.259003,18.859,0.0,3.0,38639.94,49.291668,5.373047,234.10715
184,2016-02-18 00:00:00+00:00,34.658997,17.759,0.0,3.0,38666.93,43.125,6.237704,166.72932
185,2016-02-19 00:00:00+00:00,34.209,21.359,0.0,3.0,37431.37,83.791664,5.733563,302.34055
186,2016-02-20 00:00:00+00:00,34.658997,21.359,0.0,3.0,38682.42,74.958336,5.966379,335.79715
187,2016-02-21 00:00:00+00:00,35.209,22.359,0.2,51.0,38744.863,42.833332,6.609055,317.5562
188,2016-02-22 00:00:00+00:00,35.509003,21.409,0.0,3.0,38204.73,76.791664,5.7869363,337.6518
189,2016-02-23 00:00:00+00:00,36.359,20.559,0.0,2.0,38794.27,13.458333,5.7643547,212.66087
190,2016-02-24 00:00:00+00:00,32.859,17.309,0.0,3.0,38818.19,34.458332,6.067431,239.73146
191,2016-02-25 00:00:00+00:00,33.059,16.659,0.0,3.0,37126.812,94.25,3.9621832,284.16458
192,2016-02-26 00:00:00+00:00,34.209,18.059,0.0,3.0,36980.383,55.75,4.2392297,320.8016
193,2016-02-27 00:00:00+00:00,35.209,21.559,0.0,3.0,38886.16,45.375,5.412369,105.708595
194,2016-02-28 00:00:00+00:00,35.408997,22.809,0.1,51.0,38907.62,63.75,4.264453,265.18646
195,2016-02-29 00:00:00+00:00,34.509003,22.759,2.5,61.0,38928.53,75.333336,5.0216966,303.68985
196,2016-03-01 00:00:00+00:00,32.809,20.959,2.6,61.0,38948.91,32.75,6.342758,117.48651
197,2016-03-02 00:00:00+00:00,32.709,20.509,3.1,63.0,38968.793,15.625,5.5232043,116.56503
198,2016-03-03 00:00:00+00:00,32.658997,20.359,1.2,55.0,38102.875,72.25,4.85623,85.705284
199,2016-03-04 00:00:00+00:00,32.059,22.059,1.0,53.0,39007.176,28.583334,4.472883,86.423744
200,2016-03-05 00:00:00+00:00,32.809,20.659,0.0,1.0,39142.41,9.916667,4.8334146,291.12485
201,2016-03-06 00:00:00+00:00,33.408997,20.859,0.0,1.0,39241.01,11.458333,6.4303985,320.21802
202,2016-03-07 00:00:00+00:00,34.259003,19.759,0.0,0.0,39343.184,3.2083333,4.7606716,327.49603
203,2016-03-08 00:00:00+00:00,35.059,18.459,0.0,3.0,39358.78,48.541668,6.1299686,331.02795
204,2016-03-09 00:00:00+00:00,34.859,20.609,0.0,2.0,39465.62,23.958334,7.108008,353.41098
205,2016-03-10 00:00:00+00:00,36.059,21.259,0.0,0.0,39575.754,3.25,5.7598763,19.249622
206,2016-03-11 00:00:00+00:00,36.609,21.509,0.0,2.0,39592.812,15.833333,6.1277614,216.36665
207,2016-03-12 00:00:00+00:00,35.109,20.509,0.0,1.0,39707.23,6.5,6.3491445,292.4893
208,2016-03-13 00:00:00+00:00,32.309,17.109,0.0,0.0,39824.703,2.125,7.4070067,298.15918
209,2016-03-14 00:00:00+00:00,32.459,16.209,0.0,1.0,39945.07,2.8333333,6.15675,319.95953
210,2016-03-15 00:00:00+00:00,34.309,18.709,0.0,0.0,40068.227,0.0,5.7090454,266.2995
211,2016-03-16 00:00:00+00:00,34.009003,18.359,0.0,0.0,40088.227,0.041666668,4.8422933,275.988
212,2016-03-17 00:00:00+00:00,35.408997,19.259,0.0,0.0,40321.734,0.0,5.0736227,295.99933
213,2016-03-18 00:00:00+00:00,37.109,20.609,0.0,0.0,40452.055,0.0,6.9944305,330.49097
214,2016-03-19 00:00:00+00:00,37.908997,21.759,0.0,0.0,40584.69,0.29166666,8.543685,341.42154
215,2016-03-20 00:00:00+00:00,37.559,21.959,0.0,0.0,40719.613,0.0,9.3151,346.23917
216,2016-03-21 00:00:00+00:00,36.509003,19.859,0.0,0.0,40970.777,0.0,7.9658723,331.87225
217,2016-03-22 00:00:00+00:00,36.709,20.009,0.0,0.0,41215.535,0.0,5.434036,346.293
218,2016-03-23 00:00:00+00:00,38.109,21.209,0.0,0.0,41254.797,0.0,5.7413173,151.6544
219,2016-03-24 00:00:00+00:00,39.059,20.909,0.0,1.0,41342.797,13.0,4.3353906,275.93143
220,2016-03-25 00:00:00+00:00,38.059,23.259,0.0,2.0,40585.055,22.791666,5.0151544,257.31055
221,2016-03-26 00:00:00+00:00,37.809,22.709,0.9,53.0,40600.684,24.541666,5.1974764,289.36984
222,2016-03-27 00:00:00+00:00,37.759003,22.809,1.7,53.0,40985.18,10.541667,4.611693,314.4989
223,2016-03-28 00:00:00+00:00,37.408997,22.709,0.0,0.0,41595.387,0.083333336,5.8091965,323.69543
224,2016-03-29 00:00:00+00:00,37.359,21.359,0.0,0.0,41657.9,0.25,5.2965646,288.1528
225,2016-03-30 00:00:00+00:00,37.709,21.509,0.0,0.0,41720.062,0.29166666,5.8155036,306.225
226,2016-03-31 00:00:00+00:00,37.709,20.859,0.0,0.0,41781.85,1.0,6.0485363,310.73868
227,2016-04-01 00:00:00+00:00,38.359,21.059,0.0,1.0,41843.227,2.6666667,5.868004,311.31924
228,2016-04-02 00:00:00+00:00,39.259003,21.809,0.0,3.0,41904.137,40.208332,6.270979,293.11237
229,2016-04-03 00:00:00+00:00,38.959,21.859,0.0,3.0,38996.75,94.166664,6.472679,297.38882
230,2016-04-04 00:00:00+00:00,38.709,22.959,0.1,51.0,41920.57,41.875,5.532892,294.67227
231,2016-04-05 00:00:00+00:00,35.959,23.659,1.8000001,61.0,42083.836,35.958332,4.2930317,299.77548
232,2016-04-06 00:00:00+00:00,37.009003,21.759,0.6,53.0,42143.293,26.416666,5.544041,303.06046
233,2016-04-07 00:00:00+00:00,36.759003,21.209,0.0,1.0,42202.684,4.7916665,7.739864,327.94263
234,2016-04-08 00:00:00+00:00,37.559,21.709,0.0,1.0,42261.99,14.458333,7.7222543,334.57312
235,2016-04-09 00:00:00+00:00,37.809,22.909,0.0,1.0,41608.72,12.875,6.6593666,313.47717
236,2016-04-10 00:00:00+00:00,38.809,22.259,0.0,2.0,42380.15,13.708333,7.6271553,314.2339
237,2016-04-11 00:00:00+00:00,38.209,23.509,0.0,2.0,42438.93,19.291666,8.620519,324.9823
238,2016-04-12 00:00:00+00:00,38.959,22.859,0.0,0.0,42497.465,0.0,8.098493,319.0187
239,2016-04-13 00:00:00+00:00,38.709,21.609,0.0,3.0,42555.703,10.916667,6.6474433,302.31454
240,2016-04-14 00:00:00+00:00,39.859,21.309,0.0,2.0,42613.605,11.125,6.5711656,312.97522
241,2016-04-15 00:00:00+00:00,40.509003,22.259,0.0,0.0,42658.875,0.0,6.8784156,312.45782
242,2016-04-16 00:00:00+00:00,39.809,22.609,0.0,2.0,42702.15,24.291666,6.974794,288.26297
243,2016-04-17 00:00:00+00:00,37.658997,21.709,0.0,2.0,42744.79,17.5,7.2865047,304.52725
244,2016-04-18 00:00:00+00:00,40.109,21.409,0.0,3.0,42786.723,17.375,6.544254,312.871
245,2016-04-19 00:00:00+00:00,39.408997,24.409,0.4,51.0,42827.89,33.416668,5.9981937,299.08768
246,2016-04-20 00:00:00+00:00,39.009003,25.559,0.5,53.0,42868.234,35.166668,7.1173396,296.15106
247,2016-04-21 00:00:00+00:00,39.459,23.809,0.0,1.0,42907.688,13.125,8.253653,288.46857
248,2016-04-22 00:00:00+00:00,34.809,20.809,0.0,2.0,42946.17,10.666667,9.42932,271.57306
249,2016-04-23 00:00:00+00:00,35.559,20.209,0.0,2.0,42983.637,10.708333,8.087706,282.04114
